0.00000
0.00203
0.00410
0.00619
0.00825
0.01022
0.01205
0.01368
0.01508
0.01622
0.01709
0.01770
0.01807
0.01824
0.01828
0.01825
0.01821
0.01822
0.01833
0.01857
0.01898
0.01953
0.02022
0.02101
0.02184
0.02265
0.02340
0.02402
0.02447
0.02471
0.02474
0.02456
0.02418
0.02367
0.02305
0.02241
0.02180
0.02127
0.02088
0.02066
0.02062
0.02076
0.02107
0.02150
0.02199
0.02250
0.02295
0.02330
0.02350
0.02351
0.02332
0.02293
0.02237
0.02168
0.02091
0.02012
0.01937
0.01871
0.01821
0.01788
0.01775
0.01780
0.01803
0.01838
0.01881
0.01926
0.01966
0.01996
0.02012
0.02009
0.01987
0.01945
0.01887
0.01816
0.01737
0.01657
0.01581
0.01515
0.01464
0.01431
0.01418
0.01424
0.01447
0.01483
0.01527
0.01573
0.01614
0.01646
0.01663
0.01662
0.01641
0.01602
0.01546
0.01477
0.01400
0.01322
0.01248
0.01185
0.01136
0.01106
0.01095
