0.2
0.20523
0.2081
0.2071
0.20118
0.18985
0.17319
0.15187
0.12709
0.10043
0.07368
0.04873
0.02731
0.01085
0.00034
-0.00377
-0.00164
0.00601
0.01795
0.03254
0.04794
0.06223
0.07364
0.0807
0.08238
0.0782
0.06829
0.05335
0.03457
0.01356
-0.00785
-0.02778
-0.04446
-0.05645
-0.06275
-0.0629
-0.05703
-0.04586
-0.03061
-0.01288
0.00546
0.02253
0.03655
0.04607
0.05006
0.04808
0.04022
0.02721
0.01026
-0.00904
-0.02884
-0.04724
-0.0625
-0.07314
-0.07818
-0.07714
-0.07015
-0.05792
-0.04168
-0.02303
-0.00381
0.01408
0.02887
0.03911
0.04379
0.04244
0.03518
0.02273
0.0063
-0.0125
-0.03183
-0.0498
-0.06465
-0.07492
-0.0796
-0.07823
-0.07093
-0.05841
-0.0419
-0.02299
-0.00354
0.01457
0.02956
0.04
0.04485
0.04366
0.03656
0.02425
0.00795
-0.01073
-0.02995
-0.04782
-0.06258
-0.07276
-0.07736
-0.07591
-0.06855
-0.05597
-0.03941
-0.02045
-0.00096
